B59-603.005	b14a8af42dca8f1bedcb28befec64918e3f5438b13dff605d377ceb83dc3d59b
B59-604.001	00140440cbff203ed1e55c733e74df60701127fbf4e995777e9db9852de83636
B59-604.002	5743bf37bdb8755b43468287129dc21a385ec1fed784099277175536aca82ca2
B59-604.003	cbebc3b995bffaefae39fde6bfa619ac6e3828394f854707f158ba033dfc45bf
B59-604.004	f94bc7c3b1280faefc576da3f577aca53f3a71306e31afa81e40b1daf6a4afd9
B59-604.005	07b87586ac9f06388629d52b92f989f57dc2ec9234e716ac8e5d8bf67756eebc
B59-701.001	ece84a14f795235146514fa31d0f38295270d2848c185d0324e2f077a6a626c1
B59-701.002	24f38f7c7d8fed7c3cde5cf073f9daee0585c711ed7e296285028814a5c9ae90
B59-701.003	38579a8bb6229ffe61fe14b18b4fc2c1b0da0cc53a03b01f19e6c70f539f1a6f
B59-703.001	3f2c80feec864c9ef9f266e1e8bbd329aea36c3fbece9b216846f6c2b3baf0e8
B59-703.002	f1522ecc4be23b2676b2d0fa5e39eac99cbb47a5071a8b987573399d35d5f38b
B59-703.003	8e5c4b0f06e10c4d90271027b59cc1f1650d3f1e6af42afe940bbfa3d9d10378
B59-801.001	f977a9c0278dacf7b45dd144c089eb363a955e905ffef1fdb96ba0622f311151
B59-801.002	78e073fc0c2a26d85dcac2023e1d175fbd0bdcd3d5849b94fed42700c785c846
B59-801.003	-
B59-801.004	6e4e3411984f3edf99dbfe8b941cb5e8a321379ff0cae6ae5c1f592ad8882ca8
B59-801.005	3cd7c57944b7b53f18fb2a7c014fe2367f3576696a1d024c840151459da2f24e
B59-801.006	d0c4bf0b384707771d4caac5f81e9183d0beb0faf869d3b58c96cfa2da5d16cc
B59-802.001	f32fdf8c0657cda33ace13487856dd4facd34c3eeb6a6d3011107339928fbd57
B59-802.002	-
B59-802.003	1543e997fbbb49c3534dbff1cee399ab89c751bd1c98ac3cd3e7e5e22d5af926
B59-802.004	c011017e805d52b8fd1ed7c3a071e48cbbb5759a37c78fc64de5fbe1e3336335
B59-802.005	ceb9e53dbc0493f5b3bf5520ed940f3e6b526064d17b2118d77e51f79c0edcc6
B59-802.006	948f557fd56bcd276ca7b74feaab1b18108319c13f9818083bebd3bfe2fd7bf4
B59-802.007	90137160c57217953d5f61857e64ca58e85f06e1b13b4f475c918b1b582b9771
B59-802.008	ff5819e3a7b713c3bd3107b7de3d51fe0a347aa5d8444f0efdcf2345ef0a8b63
B59-802.009	bdfaa68d8984f0dc02beaca527b76f207d99b666d31d1da728ee0728182df697
B59-804.001	c77b59bfd9bff8dbbc7ae5b35c1b9725a4cb1f930d18ebb3165cc7c3e4e4bbe8
B59-804.002	3f1938a6001991f3171e13a93196fc8fc27978f18c87445321bb25058f35776f
B59-804.003	8db04120cace173151c77e0faa6f3eaa4207009da66b9417597dc70bfee56d9c
B59-804.004	9c9184385a3d37b4f4e9d9715270986c43172747b1d08f29093128c1ef878b60
B59-805.001	d64fe8325a536cc909f7708487ecbb476f953ee3079cb2c4b9e0a1a42b86901e
B59-805.002	5b5a2ec3252a45f65cdc0b899330af2cbd946e75a31b83d5fbd3aa581a23615d
B59-805.003	-
B59-805.004	a3ac7eda67026d6d95f2182b1202ac371b7d9feabcc10a48dc90e417fbac023e
B59-805.005	4c2b5a0ff6f9cd6696d3e9c8263efbbe701123d4fa09f22bf28d6ef861b73a2a
B59-901.001	5b34310c955153941b75e6a1c6bc7b2e4d51b5e59146536c647ad05ea07af9c7
B59-901.002	e1bd61b60cfc79e0e1eaecac02b0280040c9bb46addecc11a6ef99fc7b7157c0
B59-901.003	92baff86b8b93a6644c25a783c3c608baf0ec7f8bdfde75fcf3dc1ea2058798b
B59-901.004	f4f39e9019f23294528987b4cb4ff8576b55759aee4500adc2a66516bf46d12e
B59-901.005	8b6f5597d4548ec7281aed53de52b8dc41fa99b01ed1401f5fa49ac97651de2f
B59-901.006	b35cb381957852b8bec0d784190cca5776f2cdbab4bcd890a03cbd47a254ef6e
B59-901.007	9964036186c7768729759e95364f8afef3d73cec4e99ef90b217a92609afc3b3
B59-901.008	-
B59-902.001	f4f291a0cca3ce29b18274850852ff3a1c0de08a9481891a20a3ad4fbca3284e
B59-902.002	dbda3efe58a9b79910ebdd1627282c1a58575779562ebc80b9410dad12328935
B59-902.003	43f46a4dcd817dc853c65f66a4bef291c5ee329698f82060ea47eeb7b4fd6767
B59-902.004	9b2f6ab385e892300b6d58390f8d59a7143ff24e29173d488409bfde496c2faa
B59-903.001	f915ec9fbfe340b20f0c34815eb895f21a030aa53c35a2c92ff1f1a773a90a4e
B59-903.002	2798def373ecb2abd050f2ad089ad7e30463a20bb868c40e4de65c620b724f82
B59-903.003	739374e4f968142c6b526f33d6b3199e8d6cb827842833f9aa9c0334e9cb254a
B59-903.004	-
B59-904.001	7d68a0e1bab6aa3d8568f651a06a0afa3425a0cd126d81f8c2698a6e5efce210
B59-904.002	6ade62ca647933e64916f5e296051d305a1b8b5c7a2cc9f378e44cf2c64727f8
B59-904.003	4c5a9d4e0480b0cc5c55a506db2129e16b7a2aca2c2d469b0f02decc35853f50
B59-904.004	-
B59-904.005	9756570d5ff2c95ad4b2ad75b76cc91baaacb46cb295b162dbbc6fdb3adfd3b2
B59-904.006	1cdd6f18cf3f7ca876554e9f8056e1a62132d021664d8113be6e15e64f6f8ab4
B59-904.007	ffdfa855dca43fbe10e2b79818e37af1e95a3a43ea2d928a98170e5004c2e54b
B59-904.008	a1dcb5b8bc4298406fe74873b8e67ca2022ac2d01b70110d0026c2138d0428f2
